Unnamed: 0,Nome,Nazioni confinanti,Area,Lunghezza,Profondità max,Volume,Miniatura (viene usata la stessa scala per tutti i laghi),Note
1,Mar Caspio*,Kazakistan  Turkmenistan  Iran  Azerbaigian  Russia,386.400 km² (149.200 mi²)[2],1.199 km (745 mi),1.025 m (3.363 ft),78.200 km³ (18.800 mi³),,"È il bacino endoreico più esteso del pianeta, con caratteristiche assimilabili sia ai mari che ai laghi. Anche se geograficamente è per definizione un lago salato, geologicamente è, secondo alcuni autori, un mare o oceano minore[3]."
